zone_id,week_start,flood_event_count_24m,avg_event_rainfall_mm,max_event_rainfall_mm,curfew_count_qtr,avg_curfew_hours,power_outage_count_month,avg_power_outage_hours,traffic_disruption_hours_week,disruption_days_month,proximity_river_km,coastal_exposure_index,elevation_m,adjacent_zone_risk_prev_week,historical_risk_score
zone_11,2024-04-13,0,69.264,90.356,0,3.668,5,3.76,10.069,6,9.548,0.681,120.904,78.916,98.0
zone_11,2024-04-20,0,90.542,117.21,0,1.194,1,2.365,9.651,4,9.548,0.681,120.904,86.86,98.0
zone_11,2024-04-27,0,85.367,106.82,1,1.519,3,3.318,11.233,6,9.548,0.681,120.904,91.203,98.0
zone_11,2024-05-04,3,58.18,77.095,0,0.545,0,4.206,6.262,8,9.548,0.681,120.904,95.38,98.0
zone_11,2024-05-11,1,58.533,71.877,0,2.335,1,2.259,9.257,9,9.548,0.681,120.904,96.903,98.0
zone_11,2024-05-18,2,55.528,64.597,0,2.89,3,3.189,12.293,7,9.548,0.681,120.904,96.931,98.0
zone_11,2024-05-25,2,63.921,86.685,1,3.338,2,2.005,10.62,4,9.548,0.681,120.904,99.996,98.0
zone_11,2024-06-01,0,54.352,69.991,0,3.86,0,0.719,10.888,7,9.548,0.681,120.904,100.0,98.0
zone_11,2024-06-08,0,39.248,46.696,0,0.936,1,1.92,9.992,6,9.548,0.681,120.904,98.744,98.0
zone_11,2024-06-15,0,49.078,65.539,0,1.62,4,1.686,8.264,9,9.548,0.681,120.904,97.822,98.0
zone_11,2024-06-22,1,47.283,67.993,0,2.654,4,5.557,10.326,4,9.548,0.681,120.904,95.802,98.0
zone_11,2024-06-29,0,56.0,91.362,0,1.519,2,1.449,9.69,5,9.548,0.681,120.904,97.936,98.0
zone_11,2024-07-06,1,51.284,68.224,0,4.422,1,5.058,7.163,1,9.548,0.681,120.904,98.254,83.60154136571683
zone_11,2024-07-13,0,19.316,24.916,0,3.381,0,3.642,6.285,6,9.548,0.681,120.904,93.841,78.74980185592011
zone_11,2024-07-20,0,35.728,59.108,1,2.523,0,2.822,6.994,4,9.548,0.681,120.904,93.606,80.79993045447608
zone_11,2024-07-27,0,34.577,62.608,0,1.699,1,4.974,10.557,6,9.548,0.681,120.904,92.34,98.0
zone_11,2024-08-03,0,5.638,27.398,1,2.584,2,4.124,6.893,6,9.548,0.681,120.904,93.71,76.76427343981892
zone_11,2024-08-10,0,21.709,49.727,0,1.921,3,2.517,4.805,7,9.548,0.681,120.904,88.996,75.47074331322415
zone_11,2024-08-17,0,17.26,32.304,2,3.184,2,1.256,9.614,5,9.548,0.681,120.904,84.092,84.8962455684626
zone_11,2024-08-24,1,23.567,48.136,0,1.234,1,4.571,9.631,5,9.548,0.681,120.904,84.935,91.51677804239567
zone_11,2024-08-31,0,36.979,48.834,1,2.964,0,3.565,5.761,4,9.548,0.681,120.904,83.796,73.96226358638268
zone_11,2024-09-07,1,12.678,31.728,0,3.595,4,3.057,4.143,5,9.548,0.681,120.904,80.291,66.79166588448022
zone_11,2024-09-14,0,16.233,29.02,0,3.722,0,1.153,7.326,4,9.548,0.681,120.904,80.003,72.31925706228688
zone_11,2024-09-21,0,4.465,15.953,0,2.679,1,2.485,6.441,6,9.548,0.681,120.904,77.569,70.30904858386755
zone_11,2024-09-28,0,2.448,20.782,2,3.475,1,3.867,4.854,5,9.548,0.681,120.904,78.946,61.501798134738934
zone_11,2024-10-05,1,19.053,37.082,0,1.278,0,3.17,6.147,4,9.548,0.681,120.904,77.468,72.55819575609353
zone_11,2024-10-12,0,32.748,52.876,0,3.229,1,3.95,8.276,4,9.548,0.681,120.904,72.987,78.9179263240551
zone_11,2024-10-19,0,15.083,38.45,0,3.676,4,2.123,10.273,4,9.548,0.681,120.904,73.664,81.02856619985567
zone_11,2024-10-26,0,0.0,22.61,0,1.038,0,3.607,10.404,2,9.548,0.681,120.904,74.682,71.68217254289466
zone_11,2024-11-02,0,13.755,35.419,0,1.684,2,3.128,9.371,5,9.548,0.681,120.904,77.181,81.03176217747266
zone_11,2024-11-09,1,17.0,33.536,0,3.134,1,3.536,7.634,3,9.548,0.681,120.904,80.284,75.41042347547248
zone_11,2024-11-16,0,21.084,37.918,1,2.716,1,1.98,6.618,3,9.548,0.681,120.904,78.195,67.95820446502596
zone_11,2024-11-23,1,41.488,79.183,0,1.968,1,2.935,7.42,3,9.548,0.681,120.904,78.11,81.51086896082425
zone_11,2024-11-30,0,32.487,46.808,0,0.749,2,2.93,5.84,6,9.548,0.681,120.904,74.07,75.7034744950669
zone_11,2024-12-07,0,51.514,75.529,0,3.157,4,2.379,6.267,2,9.548,0.681,120.904,74.772,72.27656653092627
zone_11,2024-12-14,0,63.518,77.691,0,1.668,2,2.841,12.219,3,9.548,0.681,120.904,73.649,98.0
zone_11,2024-12-21,2,62.809,79.515,1,0.598,2,2.311,8.099,4,9.548,0.681,120.904,81.699,98.0
zone_11,2024-12-28,1,48.749,75.188,0,2.431,1,3.355,8.263,5,9.548,0.681,120.904,84.953,94.20066042424062
zone_11,2025-01-04,0,66.313,85.862,1,3.984,2,3.912,7.19,4,9.548,0.681,120.904,86.584,88.93240553566235
zone_11,2025-01-11,0,59.794,73.727,0,1.267,1,3.902,10.647,2,9.548,0.681,120.904,87.718,94.42699716830612
zone_11,2025-01-18,0,59.901,81.791,1,2.327,1,1.384,11.548,6,9.548,0.681,120.904,91.15,98.0
zone_11,2025-01-25,0,55.845,75.968,1,2.108,1,4.923,7.293,4,9.548,0.681,120.904,90.422,87.16548327798537
zone_11,2025-02-01,0,80.701,94.371,0,2.531,1,3.313,8.048,9,9.548,0.681,120.904,91.676,98.0
zone_11,2025-02-08,0,76.177,99.026,0,3.757,0,2.653,10.767,5,9.548,0.681,120.904,96.341,98.0
zone_11,2025-02-15,1,94.83,108.303,0,1.975,3,1.869,9.032,6,9.548,0.681,120.904,100.0,98.0
zone_11,2025-02-22,1,66.425,78.99,0,2.889,1,2.4,11.229,6,9.548,0.681,120.904,97.44,98.0
zone_11,2025-03-01,1,71.598,91.203,0,3.933,2,1.395,9.069,5,9.548,0.681,120.904,99.654,98.0
zone_11,2025-03-08,1,80.862,87.675,0,1.845,1,3.376,7.968,8,9.548,0.681,120.904,98.512,98.0
zone_11,2025-03-15,1,83.679,112.677,1,1.507,5,3.461,10.241,4,9.548,0.681,120.904,99.141,98.0
zone_11,2025-03-22,0,76.598,104.026,1,2.613,3,2.131,8.707,8,9.548,0.681,120.904,96.934,98.0
zone_11,2025-03-29,0,61.431,93.95,1,3.64,4,3.724,10.151,5,9.548,0.681,120.904,100.0,98.0
zone_11,2025-04-05,0,74.618,96.255,0,0.203,0,4.317,8.236,7,9.548,0.681,120.904,97.428,98.0
zone_11,2025-04-12,2,93.072,114.14,0,2.599,1,3.213,10.254,6,9.548,0.681,120.904,100.0,98.0
zone_11,2025-04-19,2,69.989,92.227,2,2.3,3,3.862,11.745,8,9.548,0.681,120.904,99.455,98.0
zone_11,2025-04-26,1,74.28,108.214,1,3.706,2,4.679,7.708,5,9.548,0.681,120.904,98.623,98.0
zone_11,2025-05-03,1,44.058,71.043,1,1.745,0,3.099,10.754,5,9.548,0.681,120.904,96.724,98.0
zone_11,2025-05-10,2,54.018,75.652,0,2.494,1,3.834,11.766,4,9.548,0.681,120.904,95.575,98.0
zone_11,2025-05-17,1,65.864,92.729,0,3.453,2,3.186,9.947,8,9.548,0.681,120.904,92.858,98.0
zone_11,2025-05-24,0,51.28,70.136,0,3.598,3,3.454,8.71,7,9.548,0.681,120.904,94.747,98.0
zone_11,2025-05-31,2,77.026,88.081,0,2.042,2,3.013,10.647,8,9.548,0.681,120.904,97.528,98.0
zone_11,2025-06-07,1,48.508,67.675,1,2.558,2,3.986,8.883,4,9.548,0.681,120.904,96.652,96.86796865004584
zone_11,2025-06-14,1,52.34,80.994,0,1.694,2,3.745,11.471,2,9.548,0.681,120.904,97.163,98.0
zone_11,2025-06-21,1,56.411,76.046,1,0.0,1,4.311,10.609,6,9.548,0.681,120.904,95.43,98.0
zone_11,2025-06-28,1,42.545,73.142,0,0.893,0,3.016,10.848,5,9.548,0.681,120.904,91.432,98.0
zone_11,2025-07-05,1,32.517,55.716,0,3.571,0,4.802,4.759,3,9.548,0.681,120.904,92.779,73.04505770320883
zone_11,2025-07-12,0,31.785,41.254,0,1.984,1,2.36,11.277,4,9.548,0.681,120.904,90.776,94.51936438444368
zone_11,2025-07-19,0,26.366,60.581,0,1.961,0,2.099,8.1,3,9.548,0.681,120.904,90.777,78.4669729486447
zone_11,2025-07-26,0,49.073,70.438,0,1.915,1,3.344,10.221,4,9.548,0.681,120.904,88.834,95.39586599594061
zone_11,2025-08-02,0,30.792,60.896,1,1.989,1,3.981,9.146,3,9.548,0.681,120.904,87.842,82.84651618655356
zone_11,2025-08-09,1,21.732,42.415,1,3.42,1,2.535,6.136,1,9.548,0.681,120.904,87.295,67.7906227088785
zone_11,2025-08-16,0,24.047,42.806,1,1.78,3,3.715,8.721,0,9.548,0.681,120.904,83.443,69.76833555839518
zone_11,2025-08-23,1,25.288,43.15,1,1.709,3,4.327,6.696,3,9.548,0.681,120.904,81.528,74.84640800844186
zone_11,2025-08-30,0,21.347,37.154,1,0.0,2,3.524,7.809,4,9.548,0.681,120.904,79.97,75.64350806181866
zone_11,2025-09-06,0,5.056,15.686,1,2.575,3,3.299,6.853,1,9.548,0.681,120.904,79.881,58.88521512166375
zone_11,2025-09-13,0,10.932,35.416,1,3.557,2,3.019,8.584,4,9.548,0.681,120.904,71.38,72.94079116585553
zone_11,2025-09-20,0,0.79,36.14,0,1.849,2,2.582,4.608,4,9.548,0.681,120.904,72.801,55.65427382852105
zone_11,2025-09-27,0,23.314,36.197,2,2.054,0,2.391,5.609,2,9.548,0.681,120.904,67.576,59.26758373396743
zone_11,2025-10-04,0,13.728,16.693,0,1.948,2,3.696,5.983,5,9.548,0.681,120.904,69.271,66.42604495391427
zone_11,2025-10-11,0,16.839,43.4,0,2.948,0,2.481,9.383,5,9.548,0.681,120.904,67.92,79.4736007104029
zone_11,2025-10-18,0,12.723,40.922,0,2.315,1,4.324,8.873,5,9.548,0.681,120.904,69.448,76.76752273742999
zone_11,2025-10-25,0,19.339,44.862,0,3.116,0,5.153,6.175,4,9.548,0.681,120.904,73.661,67.30299395497951
zone_11,2025-11-01,0,28.101,32.191,0,2.37,2,2.136,5.921,5,9.548,0.681,120.904,71.961,71.33183569846732
zone_11,2025-11-08,0,26.04,47.415,0,1.209,0,3.593,9.819,2,9.548,0.681,120.904,70.433,76.3250607589113
zone_11,2025-11-15,2,43.54,79.325,0,1.441,2,4.648,6.763,5,9.548,0.681,120.904,70.976,87.66488559378968
zone_11,2025-11-22,1,35.035,52.655,0,1.995,1,1.885,5.512,4,9.548,0.681,120.904,77.495,75.12123856054157
zone_11,2025-11-29,0,24.864,36.004,1,2.448,1,2.957,9.561,6,9.548,0.681,120.904,73.961,86.98971335700746
zone_11,2025-12-06,0,43.072,66.72,1,3.502,0,0.878,6.688,4,9.548,0.681,120.904,77.418,77.46782664002299
zone_11,2025-12-13,2,36.391,54.421,0,0.561,3,1.938,8.722,8,9.548,0.681,120.904,77.085,98.0
zone_11,2025-12-20,1,56.599,75.201,1,1.655,6,3.419,8.014,6,9.548,0.681,120.904,85.183,98.0
zone_11,2025-12-27,0,58.86,82.281,1,3.418,2,2.635,9.267,4,9.548,0.681,120.904,89.859,95.171275692945
zone_11,2026-01-03,0,52.113,59.053,0,0.942,2,2.317,8.566,6,9.548,0.681,120.904,93.306,96.98791984782495
zone_11,2026-01-10,0,80.716,101.898,0,2.681,0,4.458,6.542,5,9.548,0.681,120.904,96.071,96.31545295901431
zone_11,2026-01-17,0,65.746,78.232,0,1.443,4,2.875,11.198,2,9.548,0.681,120.904,96.798,98.0
zone_11,2026-01-24,2,59.731,79.518,0,2.76,1,1.577,7.833,3,9.548,0.681,120.904,93.911,97.34317724469851
zone_11,2026-01-31,1,68.331,76.737,0,1.575,1,2.815,10.598,5,9.548,0.681,120.904,94.3,98.0
zone_11,2026-02-07,2,97.27,104.286,0,3.627,0,2.224,9.433,5,9.548,0.681,120.904,94.229,98.0
zone_11,2026-02-14,1,89.637,103.449,1,1.02,0,4.163,10.676,7,9.548,0.681,120.904,93.09,98.0
zone_11,2026-02-21,1,75.18,101.509,0,1.359,1,1.386,9.311,9,9.548,0.681,120.904,93.812,98.0
zone_11,2026-02-28,1,91.788,108.321,0,4.26,3,4.132,8.042,7,9.548,0.681,120.904,92.558,98.0
zone_11,2026-03-07,0,69.749,91.659,0,2.918,2,4.652,13.073,5,9.548,0.681,120.904,91.704,98.0
zone_11,2026-03-14,2,69.287,85.592,2,3.075,2,3.913,9.887,4,9.548,0.681,120.904,89.626,98.0
zone_11,2026-03-21,0,69.429,96.713,1,1.907,4,3.678,12.711,7,9.548,0.681,120.904,89.554,98.0
zone_11,2026-03-28,1,88.841,124.026,0,1.426,2,3.82,10.874,8,9.548,0.681,120.904,92.814,98.0
zone_11,2026-04-04,0,70.629,93.656,0,4.139,2,4.378,6.765,8,9.548,0.681,120.904,92.821,98.0
zone_11,2026-04-11,2,81.182,95.774,0,2.29,2,1.485,9.505,7,9.548,0.681,120.904,92.034,98.0
zone_11,2026-04-18,2,85.264,105.518,0,3.432,2,3.504,11.242,8,9.548,0.681,120.904,91.888,98.0
zone_12,2024-03-02,5,173.161,183.65,0,1.285,3,2.194,9.454,5,11.138,0.578,198.264,21.168,98.0
zone_12,2024-03-09,3,184.947,208.204,1,3.026,3,3.483,8.93,8,11.138,0.578,198.264,35.96,98.0
zone_12,2024-03-16,2,183.681,213.652,1,2.047,3,0.222,9.734,5,11.138,0.578,198.264,50.894,98.0
zone_12,2024-03-23,2,147.358,160.551,0,2.716,0,4.22,8.722,7,11.138,0.578,198.264,58.592,98.0
zone_12,2024-03-30,3,174.029,187.704,0,2.419,3,2.121,9.345,2,11.138,0.578,198.264,68.464,98.0
zone_12,2024-04-06,2,183.961,195.727,0,1.244,2,1.426,9.288,4,11.138,0.578,198.264,74.953,98.0
zone_12,2024-04-13,2,169.503,189.514,0,3.469,3,3.62,10.712,6,11.138,0.578,198.264,77.026,98.0
zone_12,2024-04-20,3,155.382,169.508,1,0.98,1,4.978,13.266,3,11.138,0.578,198.264,81.656,98.0
zone_12,2024-04-27,3,139.916,167.263,0,2.983,1,2.863,11.788,7,11.138,0.578,198.264,82.356,98.0
zone_12,2024-05-04,0,155.554,185.359,0,3.859,0,4.365,8.661,8,11.138,0.578,198.264,83.111,98.0
zone_12,2024-05-11,2,129.233,145.261,0,2.842,3,3.638,8.721,6,11.138,0.578,198.264,86.329,98.0
zone_12,2024-05-18,0,131.171,144.726,2,1.239,3,2.155,9.385,6,11.138,0.578,198.264,89.049,98.0
zone_12,2024-05-25,1,140.423,154.806,1,2.079,1,4.416,10.412,6,11.138,0.578,198.264,91.308,98.0
zone_12,2024-06-01,6,102.494,105.158,2,1.427,2,1.424,12.317,5,11.138,0.578,198.264,92.518,98.0
zone_12,2024-06-08,0,98.236,116.851,0,2.121,4,4.443,8.092,5,11.138,0.578,198.264,91.448,98.0
zone_12,2024-06-15,1,102.975,131.705,0,1.816,3,3.317,9.415,4,11.138,0.578,198.264,87.8,98.0
zone_12,2024-06-22,1,83.151,106.16,0,1.942,0,1.833,8.997,3,11.138,0.578,198.264,89.724,98.0
zone_12,2024-06-29,1,107.703,126.012,0,3.084,4,3.349,9.204,4,11.138,0.578,198.264,90.263,98.0
zone_12,2024-07-06,1,53.931,60.566,0,1.379,0,0.577,7.272,7,11.138,0.578,198.264,89.673,97.80733117985834
zone_12,2024-07-13,1,64.835,69.291,0,2.128,3,3.323,6.758,1,11.138,0.578,198.264,92.726,83.59241306939717
zone_12,2024-07-20,1,74.615,97.768,0,2.256,3,1.362,9.282,3,11.138,0.578,198.264,90.045,98.0
zone_12,2024-07-27,1,91.734,118.146,1,2.566,0,2.989,7.207,5,11.138,0.578,198.264,91.78,98.0
zone_12,2024-08-03,0,50.206,65.721,1,1.556,1,2.411,6.405,2,11.138,0.578,198.264,91.218,75.76211917595391
zone_12,2024-08-10,0,30.835,48.698,0,2.191,1,0.719,5.186,3,11.138,0.578,198.264,89.802,67.73744512664918
zone_12,2024-08-17,2,25.313,52.175,0,2.714,0,3.489,5.79,4,11.138,0.578,198.264,83.963,78.20871238563669
zone_12,2024-08-24,0,53.642,84.262,0,1.751,0,1.521,6.732,4,11.138,0.578,198.264,85.097,81.8305603194184
zone_12,2024-08-31,0,54.469,68.978,1,3.006,0,2.458,8.506,0,11.138,0.578,198.264,87.268,78.18352266911893
zone_12,2024-09-07,0,31.23,51.2,0,3.555,1,3.038,8.344,4,11.138,0.578,198.264,88.044,81.70225486260777
zone_12,2024-09-14,0,32.045,64.855,0,4.456,2,3.803,7.894,0,11.138,0.578,198.264,84.912,68.4402452440186
zone_12,2024-09-21,1,29.872,45.874,0,3.447,1,2.366,8.071,3,11.138,0.578,198.264,82.407,80.3856875375544
zone_12,2024-09-28,0,41.978,51.124,0,0.811,0,2.113,5.789,5,11.138,0.578,198.264,84.493,77.3900454344419
zone_12,2024-10-05,0,46.458,72.461,0,2.052,1,0.436,4.174,5,11.138,0.578,198.264,85.161,73.0241534651605
zone_12,2024-10-12,0,26.952,38.515,0,3.412,0,1.252,4.934,1,11.138,0.578,198.264,82.204,58.03462903698658
zone_12,2024-10-19,0,45.494,66.135,1,2.713,3,3.25,6.797,6,11.138,0.578,198.264,79.948,83.66163895652265
zone_12,2024-10-26,0,32.484,55.06,1,1.584,0,1.103,6.804,4,11.138,0.578,198.264,81.131,74.53942650053673
zone_12,2024-11-02,1,66.644,91.508,2,2.273,2,3.445,7.754,0,11.138,0.578,198.264,82.708,82.29099135076775
zone_12,2024-11-09,1,78.416,103.122,0,2.156,0,3.004,4.554,6,11.138,0.578,198.264,81.491,90.32048557211316
zone_12,2024-11-16,0,64.445,72.821,0,3.775,1,4.451,7.515,4,11.138,0.578,198.264,82.37,87.25119728441625
zone_12,2024-11-23,0,63.631,87.061,1,2.266,1,2.24,11.745,4,11.138,0.578,198.264,80.783,98.0
zone_12,2024-11-30,0,64.629,82.415,0,2.604,2,3.414,9.288,2,11.138,0.578,198.264,83.845,88.71444266475031
zone_12,2024-12-07,1,99.809,117.001,0,4.47,3,5.441,10.781,5,11.138,0.578,198.264,89.815,98.0
zone_12,2024-12-14,1,111.215,131.055,1,1.992,1,1.125,7.83,9,11.138,0.578,198.264,92.51,98.0
zone_12,2024-12-21,0,93.643,114.581,0,2.376,4,2.617,6.968,2,11.138,0.578,198.264,94.206,91.92201266867106
zone_12,2024-12-28,2,113.527,135.392,1,1.723,2,2.002,7.88,7,11.138,0.578,198.264,92.368,98.0
zone_12,2025-01-04,2,151.559,159.492,0,3.481,2,1.878,7.798,6,11.138,0.578,198.264,93.42,98.0
zone_12,2025-01-11,1,145.786,162.788,0,3.434,2,3.544,8.755,4,11.138,0.578,198.264,97.956,98.0
zone_12,2025-01-18,0,141.882,169.472,0,2.559,3,4.707,7.434,4,11.138,0.578,198.264,100.0,98.0
zone_12,2025-01-25,1,138.946,158.064,0,0.811,3,2.702,11.05,4,11.138,0.578,198.264,100.0,98.0
zone_12,2025-02-01,4,156.643,173.704,0,1.622,1,3.26,10.843,7,11.138,0.578,198.264,98.275,98.0
zone_12,2025-02-08,0,162.649,188.916,0,1.985,3,4.48,11.114,6,11.138,0.578,198.264,100.0,98.0
zone_12,2025-02-15,1,172.189,197.473,1,2.396,2,2.64,8.456,2,11.138,0.578,198.264,98.664,98.0
zone_12,2025-02-22,2,175.579,204.927,1,2.863,1,2.736,8.717,4,11.138,0.578,198.264,100.0,98.0
zone_12,2025-03-01,3,200.599,226.654,1,1.525,3,2.096,10.679,7,11.138,0.578,198.264,98.224,98.0
zone_12,2025-03-08,1,170.114,190.954,2,2.127,1,4.256,10.062,5,11.138,0.578,198.264,97.821,98.0
zone_12,2025-03-15,1,175.704,199.051,0,1.431,3,2.998,10.825,6,11.138,0.578,198.264,96.706,98.0
zone_12,2025-03-22,3,176.23,193.227,0,3.748,2,2.173,9.953,4,11.138,0.578,198.264,93.48,98.0
zone_12,2025-03-29,1,191.901,218.634,0,2.667,2,3.986,14.2,6,11.138,0.578,198.264,95.532,98.0
zone_12,2025-04-05,1,170.322,183.001,1,3.15,1,5.284,10.238,6,11.138,0.578,198.264,95.447,98.0
zone_12,2025-04-12,0,162.348,190.746,0,2.427,2,4.195,9.828,9,11.138,0.578,198.264,92.723,98.0
zone_12,2025-04-19,3,158.831,193.74,0,2.397,0,1.724,10.413,5,11.138,0.578,198.264,91.26,98.0
zone_12,2025-04-26,3,181.216,218.573,0,1.78,0,0.761,9.572,8,11.138,0.578,198.264,90.636,98.0
zone_12,2025-05-03,1,139.26,164.01,1,0.662,5,3.697,12.189,4,11.138,0.578,198.264,90.418,98.0
zone_12,2025-05-10,0,145.306,165.441,0,4.057,1,2.536,10.634,4,11.138,0.578,198.264,95.384,98.0
zone_12,2025-05-17,2,170.495,170.528,0,2.291,2,5.225,8.997,7,11.138,0.578,198.264,96.125,98.0
zone_12,2025-05-24,0,150.993,176.861,0,1.448,1,3.705,7.958,8,11.138,0.578,198.264,95.162,98.0
zone_12,2025-05-31,1,132.03,146.331,0,1.105,1,3.708,10.615,5,11.138,0.578,198.264,94.357,98.0
zone_12,2025-06-07,0,122.456,141.195,1,1.989,1,2.725,9.85,7,11.138,0.578,198.264,95.629,98.0
zone_12,2025-06-14,2,108.298,126.237,0,2.038,0,2.504,10.803,6,11.138,0.578,198.264,97.956,98.0
zone_12,2025-06-21,1,118.798,151.319,0,1.65,3,3.287,5.524,2,11.138,0.578,198.264,97.466,98.0
zone_12,2025-06-28,2,104.409,120.458,1,1.89,1,3.75,7.55,2,11.138,0.578,198.264,96.559,98.0
zone_12,2025-07-05,0,72.062,84.425,0,3.929,0,4.166,5.811,4,11.138,0.578,198.264,99.39,88.0097314760112
zone_12,2025-07-12,0,71.633,104.523,0,0.937,1,3.493,7.109,5,11.138,0.578,198.264,96.444,94.58082593548248
zone_12,2025-07-19,0,72.08,82.681,1,1.853,3,3.335,8.126,5,11.138,0.578,198.264,94.098,97.80002484655067
zone_12,2025-07-26,0,72.75,95.004,1,3.79,3,3.587,5.701,9,11.138,0.578,198.264,96.582,98.0
zone_12,2025-08-02,0,42.011,45.034,0,3.337,2,2.69,6.592,5,11.138,0.578,198.264,93.981,82.95362001628494
zone_12,2025-08-09,1,48.544,70.678,0,3.808,2,4.607,8.074,4,11.138,0.578,198.264,92.512,91.62950959023236
zone_12,2025-08-16,1,33.971,50.867,0,1.284,1,4.092,5.593,0,11.138,0.578,198.264,93.196,67.26948458143882
zone_12,2025-08-23,2,32.453,57.431,0,3.95,1,2.955,5.05,9,11.138,0.578,198.264,88.801,92.75778662019006
zone_12,2025-08-30,2,53.609,69.206,0,2.663,0,1.796,7.974,7,11.138,0.578,198.264,89.719,98.0
zone_12,2025-09-06,1,38.547,54.871,0,2.178,1,3.694,7.281,0,11.138,0.578,198.264,96.067,75.64550157112957
zone_12,2025-09-13,0,15.796,46.628,0,3.19,1,3.089,6.958,3,11.138,0.578,198.264,93.248,70.58611571898099
zone_12,2025-09-20,1,48.46,64.438,0,2.407,2,3.335,7.149,2,11.138,0.578,198.264,89.241,81.81621096273518
zone_12,2025-09-27,1,28.957,54.18,1,2.337,1,3.069,8.759,1,11.138,0.578,198.264,85.049,77.85734479264384
zone_12,2025-10-04,0,57.513,75.736,0,2.014,1,3.517,8.095,2,11.138,0.578,198.264,85.922,82.735113920146
zone_12,2025-10-11,2,51.091,70.611,0,0.805,1,2.904,5.21,0,11.138,0.578,198.264,84.745,73.17193007306575
zone_12,2025-10-18,0,43.802,73.136,0,1.879,2,5.092,4.735,1,11.138,0.578,198.264,85.477,63.35582262923748
zone_12,2025-10-25,0,33.134,69.481,0,3.084,1,4.645,4.735,7,11.138,0.578,198.264,83.029,75.92219146014526
zone_12,2025-11-01,2,67.445,90.981,0,3.591,1,2.187,6.725,7,11.138,0.578,198.264,82.947,98.0
zone_12,2025-11-08,2,72.647,98.563,1,1.114,2,3.048,6.815,5,11.138,0.578,198.264,81.912,98.0
zone_12,2025-11-15,0,78.755,103.236,0,1.728,1,2.809,9.292,5,11.138,0.578,198.264,84.971,98.0
zone_12,2025-11-22,3,54.181,81.727,0,2.654,3,2.925,10.734,4,11.138,0.578,198.264,88.328,98.0
zone_12,2025-11-29,0,50.992,57.49,0,2.883,1,3.049,7.645,3,11.138,0.578,198.264,87.475,82.27219765703873
zone_12,2025-12-06,3,89.62,112.03,0,3.593,1,3.299,8.533,5,11.138,0.578,198.264,89.279,98.0
zone_12,2025-12-13,0,99.051,120.217,0,2.55,1,4.726,9.134,10,11.138,0.578,198.264,92.152,98.0
zone_12,2025-12-20,0,114.524,128.715,0,2.656,0,3.497,8.148,3,11.138,0.578,198.264,93.421,98.0
zone_12,2025-12-27,2,120.351,144.089,2,4.053,3,2.18,8.069,6,11.138,0.578,198.264,93.794,98.0
zone_12,2026-01-03,2,147.176,155.909,0,1.895,2,4.305,7.982,10,11.138,0.578,198.264,91.814,98.0
zone_12,2026-01-10,1,139.627,174.009,0,4.047,3,4.05,9.558,8,11.138,0.578,198.264,95.601,98.0
zone_12,2026-01-17,1,145.886,179.1,0,2.94,2,3.14,9.937,6,11.138,0.578,198.264,95.85,98.0
zone_12,2026-01-24,0,145.357,162.926,0,2.974,2,4.403,10.033,5,11.138,0.578,198.264,99.506,98.0
zone_12,2026-01-31,3,160.935,192.243,0,3.309,1,2.831,8.529,4,11.138,0.578,198.264,100.0,98.0
zone_12,2026-02-07,2,158.77,192.817,1,1.843,1,2.401,9.81,10,11.138,0.578,198.264,99.273,98.0
zone_12,2026-02-14,2,173.877,190.161,0,2.561,4,4.805,9.494,1,11.138,0.578,198.264,99.363,98.0
zone_12,2026-02-21,1,172.518,194.419,1,3.14,1,3.215,9.463,4,11.138,0.578,198.264,96.873,98.0
zone_12,2026-02-28,2,187.284,216.184,0,3.105,2,3.954,11.795,5,11.138,0.578,198.264,96.244,98.0
zone_12,2026-03-07,2,190.8,205.665,0,1.813,2,4.197,10.527,5,11.138,0.578,198.264,95.07,98.0
zone_12,2026-03-14,2,174.132,205.865,0,2.337,2,2.649,9.904,3,11.138,0.578,198.264,95.638,98.0
zone_12,2026-03-21,1,170.766,186.2,0,1.613,1,2.829,10.322,11,11.138,0.578,198.264,96.742,98.0
zone_12,2026-03-28,2,184.439,210.189,0,1.613,4,3.187,11.248,8,11.138,0.578,198.264,96.682,98.0
zone_12,2026-04-04,3,177.831,194.419,0,1.688,2,3.252,9.015,1,11.138,0.578,198.264,94.296,98.0
zone_12,2026-04-11,0,163.66,193.016,1,0.0,3,3.663,9.607,4,11.138,0.578,198.264,97.186,98.0
zone_12,2026-04-18,0,150.549,165.826,0,2.316,1,2.451,8.594,5,11.138,0.578,198.264,96.483,98.0
zone_13,2024-03-02,0,92.072,114.695,0,1.707,5,1.946,9.536,5,8.097,0.645,90.584,65.925,98.0
zone_13,2024-03-09,2,74.016,97.229,0,3.214,5,3.716,10.46,5,8.097,0.645,90.584,71.154,98.0
zone_13,2024-03-16,1,86.258,109.688,1,0.213,2,4.252,12.729,8,8.097,0.645,90.584,74.969,98.0
zone_13,2024-03-23,0,69.443,73.233,0,1.385,3,3.24,9.906,11,8.097,0.645,90.584,80.057,98.0
zone_13,2024-03-30,1,88.678,100.287,1,1.833,3,3.479,10.146,6,8.097,0.645,90.584,80.777,98.0
zone_13,2024-04-06,2,88.827,120.146,2,1.91,3,3.836,8.867,4,8.097,0.645,90.584,86.573,98.0
