zone_id,week_start,flood_event_count_24m,avg_event_rainfall_mm,max_event_rainfall_mm,curfew_count_qtr,avg_curfew_hours,power_outage_count_month,avg_power_outage_hours,traffic_disruption_hours_week,disruption_days_month,proximity_river_km,coastal_exposure_index,elevation_m,adjacent_zone_risk_prev_week,month_sin,month_cos,geo_risk_index,risk_score_0_100,risk_bin
zone_18,2025-11-29,1,69.694,89.073,1,2.574,1,3.531,7.769,3,9.427,0.594,177.956,89.239,-0.5000000000000004,0.8660254037844384,0.2721551846813323,93.50165122824546,high
zone_18,2025-12-06,2,108.145,126.185,0,3.155,2,1.491,8.701,9,9.427,0.594,177.956,89.242,-2.4492935982947064e-16,1.0,0.2721551846813323,98.0,high
zone_18,2025-12-13,1,110.995,127.408,0,2.232,1,2.612,8.287,7,9.427,0.594,177.956,88.518,-2.4492935982947064e-16,1.0,0.2721551846813323,98.0,high
zone_18,2025-12-20,3,122.186,147.013,1,1.485,0,3.169,10.604,6,9.427,0.594,177.956,90.81,-2.4492935982947064e-16,1.0,0.2721551846813323,98.0,high
zone_18,2025-12-27,2,118.634,135.097,0,1.759,2,3.805,10.163,6,9.427,0.594,177.956,87.894,-2.4492935982947064e-16,1.0,0.2721551846813323,98.0,high
zone_18,2026-01-03,1,143.999,158.539,1,3.438,1,1.384,10.29,6,9.427,0.594,177.956,88.617,0.49999999999999994,0.8660254037844387,0.2721551846813323,98.0,high
zone_18,2026-01-10,1,165.022,183.811,0,1.621,4,0.956,9.83,4,9.427,0.594,177.956,89.747,0.49999999999999994,0.8660254037844387,0.2721551846813323,98.0,high
zone_18,2026-01-17,1,164.224,184.796,0,1.653,2,2.753,7.382,6,9.427,0.594,177.956,91.365,0.49999999999999994,0.8660254037844387,0.2721551846813323,98.0,high
zone_18,2026-01-24,1,153.745,163.24,2,1.848,0,2.738,6.764,7,9.427,0.594,177.956,92.087,0.49999999999999994,0.8660254037844387,0.2721551846813323,98.0,high
zone_18,2026-01-31,2,136.726,152.66,0,0.911,0,2.033,11.259,4,9.427,0.594,177.956,92.801,0.49999999999999994,0.8660254037844387,0.2721551846813323,98.0,high
zone_18,2026-02-07,2,190.631,221.229,0,2.149,3,3.228,13.421,5,9.427,0.594,177.956,93.153,0.8660254037844386,0.5000000000000001,0.2721551846813323,98.0,high
zone_18,2026-02-14,1,177.481,197.943,0,0.723,3,4.177,8.456,6,9.427,0.594,177.956,90.89,0.8660254037844386,0.5000000000000001,0.2721551846813323,98.0,high
zone_18,2026-02-21,1,199.922,227.306,0,3.524,1,2.296,9.471,7,9.427,0.594,177.956,97.785,0.8660254037844386,0.5000000000000001,0.2721551846813323,98.0,high
zone_18,2026-02-28,6,203.858,215.64,1,2.626,3,3.172,9.933,6,9.427,0.594,177.956,95.19,0.8660254037844386,0.5000000000000001,0.2721551846813323,98.0,high
zone_18,2026-03-07,0,197.073,207.646,0,1.069,0,1.45,7.872,3,9.427,0.594,177.956,94.329,1.0,6.123233995736766e-17,0.2721551846813323,98.0,high
zone_18,2026-03-14,3,197.947,228.288,0,3.621,2,3.429,10.094,6,9.427,0.594,177.956,95.297,1.0,6.123233995736766e-17,0.2721551846813323,98.0,high
zone_18,2026-03-21,2,182.114,205.683,0,1.381,2,3.89,11.581,6,9.427,0.594,177.956,95.9,1.0,6.123233995736766e-17,0.2721551846813323,98.0,high
zone_18,2026-03-28,7,203.696,218.752,1,2.233,4,5.031,9.535,2,9.427,0.594,177.956,97.95,1.0,6.123233995736766e-17,0.2721551846813323,98.0,high
zone_18,2026-04-04,1,171.671,198.87,2,1.545,1,0.878,9.113,12,9.427,0.594,177.956,100.0,0.8660254037844387,-0.4999999999999998,0.2721551846813323,98.0,high
zone_18,2026-04-11,3,182.544,200.601,0,1.432,5,3.443,10.843,7,9.427,0.594,177.956,95.957,0.8660254037844387,-0.4999999999999998,0.2721551846813323,98.0,high
zone_18,2026-04-18,1,193.176,210.883,0,4.026,4,3.707,9.241,5,9.427,0.594,177.956,98.286,0.8660254037844387,-0.4999999999999998,0.2721551846813323,98.0,high
zone_19,2024-03-02,0,72.115,91.718,1,4.698,2,3.526,7.834,9,3.677,0.852,135.566,58.679,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2024-03-09,2,69.046,89.298,1,1.718,2,2.834,13.867,8,3.677,0.852,135.566,68.505,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2024-03-16,1,74.985,100.424,2,3.767,5,3.211,9.862,6,3.677,0.852,135.566,73.236,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2024-03-23,2,71.487,76.999,0,1.866,2,4.708,8.096,4,3.677,0.852,135.566,77.268,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2024-03-30,1,88.481,111.852,0,0.953,2,3.534,9.36,2,3.677,0.852,135.566,78.891,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2024-04-06,2,56.832,77.461,0,1.746,2,3.043,10.528,8,3.677,0.852,135.566,82.219,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2024-04-13,0,53.66,80.504,0,3.913,1,2.402,8.227,7,3.677,0.852,135.566,87.584,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2024-04-20,0,51.04,79.73,0,2.669,2,4.883,9.013,8,3.677,0.852,135.566,92.386,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2024-04-27,0,75.486,98.586,0,1.386,5,5.045,9.483,7,3.677,0.852,135.566,90.483,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2024-05-04,0,67.602,86.247,1,1.859,3,3.568,12.19,6,3.677,0.852,135.566,93.872,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2024-05-11,0,53.684,74.063,1,1.461,1,1.366,9.773,6,3.677,0.852,135.566,93.864,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2024-05-18,2,54.079,68.189,0,2.013,3,1.035,7.743,6,3.677,0.852,135.566,93.788,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2024-05-25,0,61.671,86.655,2,2.407,4,2.516,8.247,9,3.677,0.852,135.566,91.394,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2024-06-01,1,57.262,74.245,0,1.47,2,3.734,7.965,5,3.677,0.852,135.566,88.898,1.2246467991473532e-16,-1.0,0.46312032236939427,98.0,high
zone_19,2024-06-08,0,37.666,65.078,0,2.567,2,1.85,8.085,8,3.677,0.852,135.566,93.768,1.2246467991473532e-16,-1.0,0.46312032236939427,98.0,high
zone_19,2024-06-15,1,30.08,47.894,1,2.144,1,2.027,11.132,5,3.677,0.852,135.566,95.777,1.2246467991473532e-16,-1.0,0.46312032236939427,98.0,high
zone_19,2024-06-22,0,37.787,66.639,0,1.048,2,3.041,8.388,5,3.677,0.852,135.566,96.609,1.2246467991473532e-16,-1.0,0.46312032236939427,91.99201472640924,high
zone_19,2024-06-29,0,38.982,49.492,0,3.46,0,2.383,8.786,8,3.677,0.852,135.566,100.0,1.2246467991473532e-16,-1.0,0.46312032236939427,98.0,high
zone_19,2024-07-06,0,45.054,67.821,2,3.176,3,3.737,7.578,5,3.677,0.852,135.566,100.0,-0.4999999999999997,-0.8660254037844388,0.46312032236939427,92.17749844162697,high
zone_19,2024-07-13,0,20.297,37.217,0,0.731,1,3.92,9.228,6,3.677,0.852,135.566,99.129,-0.4999999999999997,-0.8660254037844388,0.46312032236939427,93.1713835536378,high
zone_19,2024-07-20,1,38.739,59.376,1,1.097,1,1.854,6.6,4,3.677,0.852,135.566,99.574,-0.4999999999999997,-0.8660254037844388,0.46312032236939427,88.1932148141618,high
zone_19,2024-07-27,0,31.657,44.228,1,2.256,3,3.803,8.569,7,3.677,0.852,135.566,98.383,-0.4999999999999997,-0.8660254037844388,0.46312032236939427,96.7705119643337,high
zone_19,2024-08-03,0,15.347,21.823,2,2.879,2,2.722,7.642,4,3.677,0.852,135.566,99.481,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,80.44162178703817,high
zone_19,2024-08-10,0,18.521,34.385,0,2.639,0,3.439,8.448,2,3.677,0.852,135.566,96.724,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,78.10841253226017,high
zone_19,2024-08-17,0,22.541,52.883,1,1.004,0,2.148,2.633,3,3.677,0.852,135.566,93.167,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,59.78608104803372,medium
zone_19,2024-08-24,1,18.24,36.171,0,2.187,3,3.211,8.013,4,3.677,0.852,135.566,87.925,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,83.90607516360014,high
zone_19,2024-08-31,0,9.051,19.269,1,2.332,0,3.232,7.553,5,3.677,0.852,135.566,88.42,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,77.90067702565112,high
zone_19,2024-09-07,0,4.114,49.922,0,1.005,2,4.07,6.114,0,3.677,0.852,135.566,91.531,-1.0,-1.8369701987210297e-16,0.46312032236939427,58.22140797832723,medium
zone_19,2024-09-14,0,13.628,29.791,0,1.385,0,4.308,9.84,7,3.677,0.852,135.566,86.122,-1.0,-1.8369701987210297e-16,0.46312032236939427,92.55191588802091,high
zone_19,2024-09-21,0,15.899,32.697,1,2.566,0,4.507,6.266,6,3.677,0.852,135.566,87.732,-1.0,-1.8369701987210297e-16,0.46312032236939427,77.83430784888773,high
zone_19,2024-09-28,1,5.755,36.379,0,3.057,0,2.161,5.802,5,3.677,0.852,135.566,84.344,-1.0,-1.8369701987210297e-16,0.46312032236939427,73.75243167261004,high
zone_19,2024-10-05,0,16.798,41.232,0,1.044,1,3.91,6.607,5,3.677,0.852,135.566,84.858,-0.8660254037844386,0.5000000000000001,0.46312032236939427,75.81664388672105,high
zone_19,2024-10-12,0,17.504,38.363,0,2.052,0,3.249,6.691,6,3.677,0.852,135.566,83.293,-0.8660254037844386,0.5000000000000001,0.46312032236939427,78.66205445069677,high
zone_19,2024-10-19,0,13.048,31.074,0,1.572,0,2.3,7.72,4,3.677,0.852,135.566,82.357,-0.8660254037844386,0.5000000000000001,0.46312032236939427,75.31735505757135,high
zone_19,2024-10-26,1,18.665,37.84,0,1.528,0,4.309,10.509,3,3.677,0.852,135.566,81.461,-0.8660254037844386,0.5000000000000001,0.46312032236939427,88.66018664042657,high
zone_19,2024-11-02,0,34.087,69.047,2,3.12,1,3.641,9.019,3,3.677,0.852,135.566,81.171,-0.5000000000000004,0.8660254037844384,0.46312032236939427,83.43095856642829,high
zone_19,2024-11-09,1,38.784,52.848,0,3.776,0,3.365,3.667,7,3.677,0.852,135.566,84.283,-0.5000000000000004,0.8660254037844384,0.46312032236939427,81.49757726937301,high
zone_19,2024-11-16,0,42.424,54.931,1,3.256,2,2.156,5.111,5,3.677,0.852,135.566,85.765,-0.5000000000000004,0.8660254037844384,0.46312032236939427,78.41296073376368,high
zone_19,2024-11-23,0,42.902,64.356,0,3.221,2,3.719,8.009,3,3.677,0.852,135.566,84.164,-0.5000000000000004,0.8660254037844384,0.46312032236939427,83.24323433622851,high
zone_19,2024-11-30,1,45.349,51.794,0,4.171,2,3.443,8.648,4,3.677,0.852,135.566,83.304,-0.5000000000000004,0.8660254037844384,0.46312032236939427,93.24665487442438,high
zone_19,2024-12-07,1,32.364,53.847,0,3.033,3,3.528,8.33,4,3.677,0.852,135.566,83.807,-2.4492935982947064e-16,1.0,0.46312032236939427,88.25369041195334,high
zone_19,2024-12-14,0,42.994,67.38,2,2.221,3,3.481,7.818,1,3.677,0.852,135.566,85.821,-2.4492935982947064e-16,1.0,0.46312032236939427,77.52864770565824,high
zone_19,2024-12-21,0,38.845,61.397,0,2.528,0,3.778,8.215,1,3.677,0.852,135.566,85.281,-2.4492935982947064e-16,1.0,0.46312032236939427,77.56868062718715,high
zone_19,2024-12-28,0,55.736,87.585,0,2.714,3,4.405,7.508,6,3.677,0.852,135.566,85.393,-2.4492935982947064e-16,1.0,0.46312032236939427,93.91787922588018,high
zone_19,2025-01-04,3,62.391,72.17,0,3.966,4,2.925,7.335,3,3.677,0.852,135.566,88.244,0.49999999999999994,0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2025-01-11,1,47.675,62.728,0,2.986,3,2.302,10.424,9,3.677,0.852,135.566,88.527,0.49999999999999994,0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2025-01-18,2,56.379,74.793,1,3.153,4,4.627,10.069,7,3.677,0.852,135.566,87.511,0.49999999999999994,0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2025-01-25,0,62.851,88.875,1,4.971,1,3.983,7.371,4,3.677,0.852,135.566,92.529,0.49999999999999994,0.8660254037844387,0.46312032236939427,92.05237349572666,high
zone_19,2025-02-01,0,75.512,92.561,0,0.574,3,2.032,10.318,8,3.677,0.852,135.566,90.409,0.8660254037844386,0.5000000000000001,0.46312032236939427,98.0,high
zone_19,2025-02-08,0,65.754,71.762,0,2.967,2,1.662,10.117,7,3.677,0.852,135.566,88.805,0.8660254037844386,0.5000000000000001,0.46312032236939427,98.0,high
zone_19,2025-02-15,0,60.395,79.587,1,3.211,2,4.961,8.476,2,3.677,0.852,135.566,90.443,0.8660254037844386,0.5000000000000001,0.46312032236939427,89.2771440416695,high
zone_19,2025-02-22,0,64.225,85.159,1,3.747,2,0.2,11.699,5,3.677,0.852,135.566,92.941,0.8660254037844386,0.5000000000000001,0.46312032236939427,98.0,high
zone_19,2025-03-01,0,70.882,88.104,0,1.812,0,2.471,11.436,9,3.677,0.852,135.566,97.122,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2025-03-08,2,97.674,126.694,1,1.247,3,5.404,9.083,7,3.677,0.852,135.566,97.453,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2025-03-15,0,83.762,94.206,0,2.151,2,3.087,11.124,6,3.677,0.852,135.566,96.765,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2025-03-22,1,82.829,101.21,0,2.444,2,0.914,11.96,5,3.677,0.852,135.566,100.0,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2025-03-29,2,67.887,82.045,0,1.663,3,3.032,9.749,3,3.677,0.852,135.566,99.883,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2025-04-05,0,74.692,89.446,0,3.248,1,3.702,9.076,8,3.677,0.852,135.566,96.745,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2025-04-12,2,62.997,69.367,0,1.605,2,3.97,9.387,8,3.677,0.852,135.566,93.663,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2025-04-19,2,67.421,84.972,1,1.95,2,3.934,7.581,7,3.677,0.852,135.566,92.631,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2025-04-26,0,61.78,92.09,0,1.139,4,1.494,11.449,6,3.677,0.852,135.566,94.513,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2025-05-03,0,51.876,72.285,0,0.411,2,3.346,10.019,8,3.677,0.852,135.566,97.553,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2025-05-10,0,57.81,64.033,1,1.467,1,2.459,8.174,7,3.677,0.852,135.566,99.497,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2025-05-17,1,67.634,82.872,0,1.276,0,2.702,10.191,5,3.677,0.852,135.566,97.955,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2025-05-24,1,55.835,69.518,0,2.268,3,3.851,9.283,6,3.677,0.852,135.566,99.137,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2025-05-31,1,68.553,92.711,3,3.782,3,0.952,11.632,4,3.677,0.852,135.566,98.734,0.49999999999999994,-0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2025-06-07,1,43.7,69.481,0,1.505,4,3.495,7.156,5,3.677,0.852,135.566,100.0,1.2246467991473532e-16,-1.0,0.46312032236939427,94.61580016992006,high
zone_19,2025-06-14,0,30.211,65.664,3,1.505,3,3.356,6.934,3,3.677,0.852,135.566,100.0,1.2246467991473532e-16,-1.0,0.46312032236939427,79.78088655678458,high
zone_19,2025-06-21,0,41.159,59.145,0,3.749,3,2.117,5.634,7,3.677,0.852,135.566,96.009,1.2246467991473532e-16,-1.0,0.46312032236939427,88.26204907398616,high
zone_19,2025-06-28,0,34.063,56.377,0,1.794,1,3.843,11.648,5,3.677,0.852,135.566,96.217,1.2246467991473532e-16,-1.0,0.46312032236939427,98.0,high
zone_19,2025-07-05,2,52.858,76.104,0,2.994,2,2.69,8.126,6,3.677,0.852,135.566,95.36,-0.4999999999999997,-0.8660254037844388,0.46312032236939427,98.0,high
zone_19,2025-07-12,1,21.479,38.967,0,1.752,1,4.133,9.807,2,3.677,0.852,135.566,100.0,-0.4999999999999997,-0.8660254037844388,0.46312032236939427,89.29483585290062,high
zone_19,2025-07-19,0,1.614,28.207,1,3.32,4,2.767,7.189,3,3.677,0.852,135.566,99.014,-0.4999999999999997,-0.8660254037844388,0.46312032236939427,71.70522117572267,high
zone_19,2025-07-26,0,16.095,21.296,0,0.0,1,1.706,6.978,7,3.677,0.852,135.566,90.07,-0.4999999999999997,-0.8660254037844388,0.46312032236939427,83.89754707018626,high
zone_19,2025-08-02,0,18.275,41.048,0,2.604,1,4.114,4.455,3,3.677,0.852,135.566,86.887,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,63.4375021992633,medium
zone_19,2025-08-09,0,7.665,28.195,0,2.996,3,2.557,6.262,7,3.677,0.852,135.566,87.131,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,77.88883348993089,high
zone_19,2025-08-16,0,34.548,56.602,0,4.32,0,0.502,8.466,4,3.677,0.852,135.566,84.52,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,85.21520190558176,high
zone_19,2025-08-23,0,26.798,27.188,0,3.052,1,3.506,11.107,4,3.677,0.852,135.566,82.797,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,92.0569496669937,high
zone_19,2025-08-30,1,5.113,40.786,0,2.285,1,4.933,10.406,4,3.677,0.852,135.566,85.585,-0.8660254037844385,-0.5000000000000004,0.46312032236939427,88.02670397262685,high
zone_19,2025-09-06,0,5.234,46.723,0,2.897,1,2.728,5.089,8,3.677,0.852,135.566,85.174,-1.0,-1.8369701987210297e-16,0.46312032236939427,75.05718674161297,high
zone_19,2025-09-13,0,17.885,50.166,0,2.447,2,2.774,6.161,4,3.677,0.852,135.566,84.958,-1.0,-1.8369701987210297e-16,0.46312032236939427,71.79111338136794,high
zone_19,2025-09-20,0,17.681,40.896,0,1.634,3,3.11,5.678,0,3.677,0.852,135.566,81.413,-1.0,-1.8369701987210297e-16,0.46312032236939427,57.98503454937335,medium
zone_19,2025-09-27,0,11.008,42.584,1,2.376,1,2.726,7.993,5,3.677,0.852,135.566,81.232,-1.0,-1.8369701987210297e-16,0.46312032236939427,78.13247550068677,high
zone_19,2025-10-04,1,22.664,53.537,0,4.115,0,0.961,5.34,2,3.677,0.852,135.566,80.561,-0.8660254037844386,0.5000000000000001,0.46312032236939427,67.93195218928807,high
zone_19,2025-10-11,0,9.017,28.829,0,1.47,1,4.739,8.255,3,3.677,0.852,135.566,76.273,-0.8660254037844386,0.5000000000000001,0.46312032236939427,71.62089305960696,high
zone_19,2025-10-18,0,20.222,46.606,0,2.92,2,2.062,3.767,3,3.677,0.852,135.566,77.953,-0.8660254037844386,0.5000000000000001,0.46312032236939427,59.05378335176743,medium
zone_19,2025-10-25,0,28.342,54.71,1,1.225,3,3.829,6.897,1,3.677,0.852,135.566,74.572,-0.8660254037844386,0.5000000000000001,0.46312032236939427,66.5809389045647,high
zone_19,2025-11-01,0,34.983,61.622,0,4.143,1,0.778,6.458,5,3.677,0.852,135.566,72.651,-0.5000000000000004,0.8660254037844384,0.46312032236939427,77.46957262043148,high
zone_19,2025-11-08,1,27.048,43.082,1,3.049,1,1.486,7.752,1,3.677,0.852,135.566,74.713,-0.5000000000000004,0.8660254037844384,0.46312032236939427,73.75815537518058,high
zone_19,2025-11-15,0,35.398,64.002,0,1.296,0,3.742,6.425,6,3.677,0.852,135.566,75.007,-0.5000000000000004,0.8660254037844384,0.46312032236939427,80.87358804646084,high
zone_19,2025-11-22,0,29.651,43.07,0,1.37,1,3.906,10.85,6,3.677,0.852,135.566,78.359,-0.5000000000000004,0.8660254037844384,0.46312032236939427,96.26449572094756,high
zone_19,2025-11-29,1,49.262,77.702,1,0.0,3,3.954,6.355,2,3.677,0.852,135.566,79.522,-0.5000000000000004,0.8660254037844384,0.46312032236939427,79.49638657095308,high
zone_19,2025-12-06,1,17.685,35.076,0,2.303,3,2.552,9.642,7,3.677,0.852,135.566,77.793,-2.4492935982947064e-16,1.0,0.46312032236939427,95.1728909978951,high
zone_19,2025-12-13,1,61.177,75.365,0,2.925,3,2.638,6.449,9,3.677,0.852,135.566,82.104,-2.4492935982947064e-16,1.0,0.46312032236939427,98.0,high
zone_19,2025-12-20,2,48.614,69.454,0,2.633,0,1.837,10.932,6,3.677,0.852,135.566,86.225,-2.4492935982947064e-16,1.0,0.46312032236939427,98.0,high
zone_19,2025-12-27,1,49.957,55.613,0,2.526,0,4.296,6.254,3,3.677,0.852,135.566,89.241,-2.4492935982947064e-16,1.0,0.46312032236939427,84.76081398188583,high
zone_19,2026-01-03,2,62.588,72.064,0,2.36,1,4.482,9.201,10,3.677,0.852,135.566,89.174,0.49999999999999994,0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2026-01-10,2,62.709,90.073,1,0.0,0,2.574,8.874,8,3.677,0.852,135.566,92.505,0.49999999999999994,0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2026-01-17,2,78.9,94.315,1,1.136,2,2.372,9.971,8,3.677,0.852,135.566,93.38,0.49999999999999994,0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2026-01-24,0,56.996,88.165,0,2.709,3,2.965,10.564,3,3.677,0.852,135.566,95.257,0.49999999999999994,0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2026-01-31,0,64.522,80.172,1,3.645,3,3.925,9.458,5,3.677,0.852,135.566,95.914,0.49999999999999994,0.8660254037844387,0.46312032236939427,98.0,high
zone_19,2026-02-07,1,80.608,102.845,0,1.979,0,5.087,9.636,3,3.677,0.852,135.566,99.264,0.8660254037844386,0.5000000000000001,0.46312032236939427,98.0,high
zone_19,2026-02-14,0,78.584,104.687,1,0.809,0,2.711,9.758,4,3.677,0.852,135.566,100.0,0.8660254037844386,0.5000000000000001,0.46312032236939427,98.0,high
zone_19,2026-02-21,2,75.348,94.104,0,0.097,2,4.038,10.57,6,3.677,0.852,135.566,100.0,0.8660254037844386,0.5000000000000001,0.46312032236939427,98.0,high
zone_19,2026-02-28,1,55.729,68.476,1,3.079,2,3.704,6.827,8,3.677,0.852,135.566,99.626,0.8660254037844386,0.5000000000000001,0.46312032236939427,98.0,high
zone_19,2026-03-07,0,74.628,94.007,0,2.352,4,3.329,9.227,7,3.677,0.852,135.566,98.3,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2026-03-14,2,74.117,83.665,0,1.629,2,2.324,11.364,7,3.677,0.852,135.566,95.834,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2026-03-21,2,76.321,79.997,1,2.724,3,2.068,11.034,6,3.677,0.852,135.566,98.871,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2026-03-28,0,75.395,89.531,0,2.078,3,4.625,9.514,9,3.677,0.852,135.566,96.366,1.0,6.123233995736766e-17,0.46312032236939427,98.0,high
zone_19,2026-04-04,1,73.812,90.261,0,2.732,1,2.642,7.968,7,3.677,0.852,135.566,99.403,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2026-04-11,1,84.315,102.357,0,2.245,4,1.821,10.818,4,3.677,0.852,135.566,98.665,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_19,2026-04-18,0,80.283,107.641,0,2.523,1,3.518,9.006,7,3.677,0.852,135.566,99.722,0.8660254037844387,-0.4999999999999998,0.46312032236939427,98.0,high
zone_2,2024-03-02,0,30.275,40.296,0,2.561,1,2.842,10.685,11,6.246,0.548,132.29,41.833,1.0,6.123233995736766e-17,0.32809098860371017,96.21006635398616,high
zone_2,2024-03-09,0,56.765,72.02,1,1.805,4,3.393,11.694,5,6.246,0.548,132.29,55.742,1.0,6.123233995736766e-17,0.32809098860371017,95.33021666687642,high
zone_2,2024-03-16,1,64.428,92.336,0,0.773,1,4.238,10.23,2,6.246,0.548,132.29,61.952,1.0,6.123233995736766e-17,0.32809098860371017,90.15933878470304,high
zone_2,2024-03-23,1,58.203,94.971,0,2.65,4,3.966,8.19,7,6.246,0.548,132.29,67.212,1.0,6.123233995736766e-17,0.32809098860371017,95.97600697367172,high
zone_2,2024-03-30,0,53.668,73.487,1,1.096,5,4.458,10.745,6,6.246,0.548,132.29,73.322,1.0,6.123233995736766e-17,0.32809098860371017,98.0,high
zone_2,2024-04-06,0,35.458,55.113,0,2.268,1,0.803,7.492,6,6.246,0.548,132.29,79.255,0.8660254037844387,-0.4999999999999998,0.32809098860371017,82.62724762389773,high
zone_2,2024-04-13,4,69.651,87.129,1,3.399,0,0.652,10.941,7,6.246,0.548,132.29,78.5,0.8660254037844387,-0.4999999999999998,0.32809098860371017,98.0,high
zone_2,2024-04-20,0,66.345,77.026,0,2.949,5,2.885,12.061,5,6.246,0.548,132.29,83.019,0.8660254037844387,-0.4999999999999998,0.32809098860371017,98.0,high
zone_2,2024-04-27,0,48.498,72.907,0,1.476,4,3.849,11.229,6,6.246,0.548,132.29,82.453,0.8660254037844387,-0.4999999999999998,0.32809098860371017,98.0,high
zone_2,2024-05-04,1,48.912,62.379,0,1.037,1,1.254,9.413,5,6.246,0.548,132.29,84.779,0.49999999999999994,-0.8660254037844387,0.32809098860371017,96.94940082800608,high
zone_2,2024-05-11,0,47.383,55.755,0,3.229,1,4.309,9.145,7,6.246,0.548,132.29,87.896,0.49999999999999994,-0.8660254037844387,0.32809098860371017,97.4596895989214,high
zone_2,2024-05-18,0,46.319,53.352,0,1.215,2,2.809,8.281,6,6.246,0.548,132.29,88.402,0.49999999999999994,-0.8660254037844387,0.32809098860371017,91.35278704099136,high
zone_2,2024-05-25,0,50.721,72.63,1,3.333,1,2.656,11.412,7,6.246,0.548,132.29,89.898,0.49999999999999994,-0.8660254037844387,0.32809098860371017,98.0,high
zone_2,2024-06-01,0,33.018,49.947,0,2.157,0,2.254,9.298,11,6.246,0.548,132.29,91.909,1.2246467991473532e-16,-1.0,0.32809098860371017,98.0,high
zone_2,2024-06-08,0,38.435,52.353,0,2.962,1,4.245,4.984,8,6.246,0.548,132.29,89.573,1.2246467991473532e-16,-1.0,0.32809098860371017,82.67625800151488,high
zone_2,2024-06-15,1,45.973,56.214,0,2.483,4,1.382,9.255,0,6.246,0.548,132.29,88.944,1.2246467991473532e-16,-1.0,0.32809098860371017,82.86700426857486,high
zone_2,2024-06-22,0,20.274,40.701,0,2.021,2,3.59,7.922,5,6.246,0.548,132.29,89.025,1.2246467991473532e-16,-1.0,0.32809098860371017,79.49904728460487,high
zone_2,2024-06-29,3,39.079,45.001,0,3.998,1,3.246,8.503,6,6.246,0.548,132.29,83.986,1.2246467991473532e-16,-1.0,0.32809098860371017,98.0,high
zone_2,2024-07-06,1,21.983,29.199,1,3.189,2,1.349,6.087,3,6.246,0.548,132.29,85.391,-0.4999999999999997,-0.8660254037844388,0.32809098860371017,71.1949727795398,high
